frame	ppu_address	value	pc
1739	224E	7A	D7BB
1739	226E	7A	D7C2
1739	228E	7A	D7C9
1739	22AE	7A	D7D0
1739	22CE	7A	D7D7
1739	22EE	7A	D7DE
1739	208F	7A	D759
1739	20AF	7A	D760
1739	20CF	7A	D767
1739	20EF	7A	D76E
1739	210F	7A	D775
1739	212F	7A	D77C
1739	214F	7A	D783
1739	216F	7A	D78A
1739	218F	7A	D791
1739	21AF	7A	D798
1739	21CF	7A	D79F
1739	21EF	7A	D7A6
1739	220F	7A	D7AD
1739	222F	7A	D7B4
1739	224F	7A	D7BB
1739	226F	7A	D7C2
1739	228F	7A	D7C9
1739	22AF	7A	D7D0
1739	22CF	7A	D7D7
1739	22EF	7A	D7DE
1739	2090	7A	D759
1739	20B0	09	D760
1739	20D0	7A	D767
1739	20F0	7A	D76E
1739	2110	7A	D775
1739	2130	7A	D77C
1739	2150	7A	D783
1739	2170	7A	D78A
1739	2190	7A	D791
1739	21B0	7A	D798
1739	21D0	7A	D79F
1739	21F0	7A	D7A6
1739	2210	7A	D7AD
1739	2230	7A	D7B4
1739	2250	7A	D7BB
1739	2270	7A	D7C2
1739	2290	7A	D7C9
1739	22B0	7A	D7D0
1739	22D0	7A	D7D7
1739	22F0	7A	D7DE
1739	2091	7A	D759
1739	20B1	14	D760
1739	20D1	7A	D767
1739	20F1	7A	D76E
1739	2111	7A	D775
1739	2131	7A	D77C
1739	2151	7A	D783
1739	2171	7A	D78A
1739	2191	7A	D791
1739	21B1	7A	D798
1739	21D1	7A	D79F
1739	21F1	7A	D7A6
1739	2211	7A	D7AD
1739	2231	7A	D7B4
1739	2251	7A	D7BB
1739	2271	7A	D7C2
1739	2291	7A	D7C9
1739	22B1	7A	D7D0
1739	22D1	7A	D7D7
1739	22F1	7A	D7DE
1739	2092	7A	D759
1739	20B2	05	D760
1739	20D2	7A	D767
1739	20F2	7A	D76E
1739	2112	7A	D775
1739	2132	7A	D77C
1739	2152	7A	D783
1739	2172	7A	D78A
1739	2192	7A	D791
1739	21B2	7A	D798
1739	21D2	7A	D79F
1739	21F2	7A	D7A6
1739	2212	7A	D7AD
1739	2232	7A	D7B4
1739	2252	7A	D7BB
1739	2272	7A	D7C2
1739	2292	7A	D7C9
1739	22B2	7A	D7D0
1739	22D2	7A	D7D7
1739	22F2	7A	D7DE
1740	2093	7A	D759
1740	20B3	0D	D760
1740	20D3	7A	D767
1740	20F3	7A	D76E
1740	2113	7A	D775
1740	2133	7A	D77C
1740	2153	7A	D783
1740	2173	7A	D78A
1740	2193	7A	D791
1740	21B3	7A	D798
1740	21D3	7A	D79F
1740	21F3	7A	D7A6
1740	2213	7A	D7AD
1740	2233	7A	D7B4
1740	2253	7A	D7BB
1740	2273	7A	D7C2
1740	2293	7A	D7C9
1740	22B3	7A	D7D0
1740	22D3	7A	D7D7
1740	22F3	7A	D7DE
1740	2094	7A	D759
1740	20B4	13	D760
1740	20D4	7A	D767
1740	20F4	7A	D76E
1740	2114	7A	D775
1740	2134	7A	D77C
1740	2154	7A	D783
1740	2174	7A	D78A
1740	2194	7A	D791
1740	21B4	7A	D798
1740	21D4	7A	D79F
1740	21F4	7A	D7A6
1740	2214	7A	D7AD
1740	2234	7A	D7B4
1740	2254	7A	D7BB
1740	2274	7A	D7C2
1740	2294	7A	D7C9
1740	22B4	7A	D7D0
1740	22D4	7A	D7D7
1740	22F4	7A	D7DE
1740	2095	7A	D759
1740	20B5	7A	D760
1740	20D5	7A	D767
1740	20F5	7A	D76E
1740	2115	7A	D775
1740	2135	7A	D77C
1740	2155	7A	D783
1740	2175	7A	D78A
1740	2195	7A	D791
1740	21B5	7A	D798
1740	21D5	7A	D79F
1740	21F5	7A	D7A6
1740	2215	7A	D7AD
1740	2235	7A	D7B4
1740	2255	7A	D7BB
1740	2275	7A	D7C2
1740	2295	7A	D7C9
1740	22B5	7A	D7D0
1740	22D5	7A	D7D7
1740	22F5	7A	D7DE
1740	2096	7A	D759
1740	20B6	7A	D760
1740	20D6	7A	D767
1740	20F6	7A	D76E
1740	2116	7A	D775
1740	2136	7A	D77C
1740	2156	7A	D783
1740	2176	7A	D78A
1740	2196	7A	D791
1740	21B6	7A	D798
1740	21D6	7A	D79F
1740	21F6	7A	D7A6
1740	2216	7A	D7AD
1740	2236	7A	D7B4
1740	2256	7A	D7BB
1740	2276	7A	D7C2
1740	2296	7A	D7C9
1740	22B6	7A	D7D0
1740	22D6	7A	D7D7
1740	22F6	7A	D7DE
1740	2097	7A	D759
1740	20B7	7A	D760
1740	20D7	7A	D767
1740	20F7	7A	D76E
1740	2117	7A	D775
1740	2137	7A	D77C
1740	2157	7A	D783
1740	2177	7A	D78A
1740	2197	7A	D791
1740	21B7	7A	D798
1740	21D7	7A	D79F
1740	21F7	7A	D7A6
1740	2217	7A	D7AD
1740	2237	7A	D7B4
1740	2257	7A	D7BB
1740	2277	7A	D7C2
1740	2297	7A	D7C9
1740	22B7	7A	D7D0
1740	22D7	7A	D7D7
1740	22F7	7A	D7DE
1740	2098	7A	D759
1740	20B8	FF	D760
1740	20D8	7A	D767
1740	20F8	7A	D76E
1740	2118	7A	D775
1740	2138	7A	D77C
1740	2158	7A	D783
1740	2178	7A	D78A
1740	2198	7A	D791
1740	21B8	7A	D798
1740	21D8	7A	D79F
1740	21F8	7A	D7A6
1740	2218	7A	D7AD
1740	2238	7A	D7B4
1740	2258	7A	D7BB
1740	2278	7A	D7C2
1740	2298	7A	D7C9
1740	22B8	7A	D7D0
1740	22D8	7A	D7D7
1740	22F8	7A	D7DE
1740	2099	7A	D759
1740	20B9	7A	D760
1740	20D9	7A	D767
1740	20F9	7A	D76E
1740	2119	7A	D775
1740	2139	7A	D77C
1740	2159	7A	D783
1740	2179	7A	D78A
1740	2199	7A	D791
1740	21B9	7A	D798
1740	21D9	7A	D79F
1740	21F9	7A	D7A6
1740	2219	7A	D7AD
1740	2239	7A	D7B4
1740	2259	7A	D7BB
1740	2279	7A	D7C2
1740	2299	7A	D7C9
1740	22B9	7A	D7D0
1740	22D9	7A	D7D7
1740	22F9	7A	D7DE
1740	209A	7A	D759
1740	20BA	7A	D760
1740	20DA	7A	D767
1740	20FA	7A	D76E
1740	211A	7A	D775
1740	213A	7A	D77C
1740	215A	7A	D783
1740	217A	7A	D78A
1740	219A	7A	D791
1740	21BA	7A	D798
1740	21DA	7A	D79F
1740	21FA	7A	D7A6
1740	221A	7A	D7AD
1740	223A	7A	D7B4
1740	225A	7A	D7BB
1740	227A	7A	D7C2
1740	229A	7A	D7C9
1740	22BA	7A	D7D0
1740	22DA	7A	D7D7
1740	22FA	7A	D7DE
1741	209B	7A	D759
1741	20BB	7A	D760
1741	20DB	7A	D767
1741	20FB	7A	D76E
1741	211B	7A	D775
1741	213B	7A	D77C
1741	215B	7A	D783
1741	217B	7A	D78A
1741	219B	7A	D791
1741	21BB	7A	D798
1741	21DB	7A	D79F
1741	21FB	7A	D7A6
1741	221B	7A	D7AD
1741	223B	7A	D7B4
1741	225B	7A	D7BB
1741	227B	7A	D7C2
1741	229B	7A	D7C9
1741	22BB	7A	D7D0
1741	22DB	7A	D7D7
1741	22FB	7A	D7DE
1741	209C	7A	D759
1741	20BC	7A	D760
1741	20DC	7A	D767
1741	20FC	7A	D76E
1741	211C	7A	D775
1741	213C	7A	D77C
1741	215C	7A	D783
1741	217C	7A	D78A
1741	219C	7A	D791
1741	21BC	7A	D798
1741	21DC	7A	D79F
1741	21FC	7A	D7A6
1741	221C	7A	D7AD
1741	223C	7A	D7B4
1741	225C	7A	D7BB
1741	227C	7A	D7C2
1741	229C	7A	D7C9
1741	22BC	7A	D7D0
1741	22DC	7A	D7D7
1741	22FC	7A	D7DE
1741	209D	7A	D759
1741	20BD	7A	D760
1741	20DD	7A	D767
1741	20FD	7A	D76E
1741	211D	7A	D775
1741	213D	7A	D77C
1741	215D	7A	D783
1741	217D	7A	D78A
1741	219D	7A	D791
1741	21BD	7A	D798
1741	21DD	7A	D79F
1741	21FD	7A	D7A6
1741	221D	7A	D7AD
1741	223D	7A	D7B4
1741	225D	7A	D7BB
1741	227D	7A	D7C2
1741	229D	7A	D7C9
1741	22BD	7A	D7D0
1741	22DD	7A	D7D7
1741	22FD	7A	D7DE
1741	209E	7A	D759
1741	20BE	7A	D760
1741	20DE	7A	D767
1741	20FE	7A	D76E
1741	211E	7A	D775
1741	213E	7A	D77C
1741	215E	7A	D783
1741	217E	7A	D78A
1741	219E	7A	D791
1741	21BE	7A	D798
1741	21DE	7A	D79F
1741	21FE	7A	D7A6
1741	221E	7A	D7AD
1741	223E	7A	D7B4
1741	225E	7A	D7BB
1741	227E	7A	D7C2
1741	229E	7A	D7C9
1741	22BE	7A	D7D0
1741	22DE	7A	D7D7
1741	22FE	7A	D7DE
1741	209F	7A	D759
1741	20BF	7A	D760
1741	20DF	7A	D767
1741	20FF	7A	D76E
1741	211F	7A	D775
1741	213F	7A	D77C
1741	215F	7A	D783
1741	217F	7A	D78A
1741	219F	7A	D791
1741	21BF	7A	D798
1741	21DF	7A	D79F
1741	21FF	7A	D7A6
1741	221F	7A	D7AD
1741	223F	7A	D7B4
1741	225F	7A	D7BB
1741	227F	7A	D7C2
1741	229F	7A	D7C9
1741	22BF	7A	D7D0
1741	22DF	7A	D7D7
1741	22FF	7A	D7DE
1866	2000	00	FDF5
1866	2001	00	FDF5
1866	2002	00	FDF5
1866	2003	00	FDF5
1866	2004	00	FDF5
1866	2005	00	FDF5
1866	2006	00	FDF5
1866	2007	00	FDF5
1866	2008	00	FDF5
1866	2009	00	FDF5
1866	200A	00	FDF5
1866	200B	00	FDF5
1866	200C	00	FDF5
1866	200D	00	FDF5
1866	200E	00	FDF5
1866	200F	00	FDF5
1866	2010	00	FDF5
1866	2011	00	FDF5
1866	2012	00	FDF5
1866	2013	00	FDF5
1866	2014	00	FDF5
1866	2015	00	FDF5
1866	2016	00	FDF5
1866	2017	00	FDF5
1866	2018	00	FDF5
1866	2019	00	FDF5
1866	201A	00	FDF5
1866	201B	00	FDF5
1866	201C	00	FDF5
1866	201D	00	FDF5
1866	201E	00	FDF5
1866	201F	00	FDF5
1866	2020	00	FDF5
1866	2021	00	FDF5
1866	2022	00	FDF5
1866	2023	00	FDF5
1866	2024	00	FDF5
1866	2025	00	FDF5
1866	2026	00	FDF5
1866	2027	00	FDF5
1866	2028	00	FDF5
1866	2029	00	FDF5
1866	202A	00	FDF5
1866	202B	00	FDF5
1866	202C	00	FDF5
1866	202D	00	FDF5
1866	202E	00	FDF5
1866	202F	00	FDF5
1866	2030	00	FDF5
1866	2031	00	FDF5
1866	2032	00	FDF5
1866	2033	00	FDF5
1866	2034	00	FDF5
1866	2035	00	FDF5
1866	2036	00	FDF5
1866	2037	00	FDF5
1866	2038	00	FDF5
1866	2039	00	FDF5
1866	203A	00	FDF5
1866	203B	00	FDF5
1866	203C	00	FDF5
1866	203D	00	FDF5
1866	203E	00	FDF5
1866	203F	00	FDF5
1866	2040	00	FDF5
1866	2041	00	FDF5
1866	2042	00	FDF5
1866	2043	00	FDF5
1866	2044	00	FDF5
1866	2045	00	FDF5
1866	2046	00	FDF5
1866	2047	00	FDF5
1866	2048	00	FDF5
1866	2049	00	FDF5
1866	204A	00	FDF5
1866	204B	00	FDF5
1866	204C	00	FDF5
1866	204D	00	FDF5
1866	204E	00	FDF5
1866	204F	00	FDF5
1866	2050	00	FDF5
1866	2051	00	FDF5
1866	2052	00	FDF5
1866	2053	00	FDF5
1866	2054	00	FDF5
1866	2055	00	FDF5
1866	2056	00	FDF5
1866	2057	00	FDF5
1866	2058	00	FDF5
1866	2059	00	FDF5
1866	205A	00	FDF5
1866	205B	00	FDF5
1866	205C	00	FDF5
1866	205D	00	FDF5
1866	205E	00	FDF5
1866	205F	00	FDF5
1866	2060	00	FDF5
1866	2061	00	FDF5
1866	2062	00	FDF5
1866	2063	00	FDF5
1866	2064	00	FDF5
1866	2065	00	FDF5
1866	2066	00	FDF5
1866	2067	00	FDF5
1866	2068	00	FDF5
1866	2069	00	FDF5
1866	206A	00	FDF5
1866	206B	00	FDF5
1866	206C	00	FDF5
1866	206D	00	FDF5
1866	206E	00	FDF5
1866	206F	00	FDF5
1866	2070	00	FDF5
1866	2071	00	FDF5
1866	2072	00	FDF5
1866	2073	00	FDF5
1866	2074	00	FDF5
1866	2075	00	FDF5
1866	2076	00	FDF5
1866	2077	00	FDF5
1866	2078	00	FDF5
1866	2079	00	FDF5
1866	207A	00	FDF5
1866	207B	00	FDF5
1866	207C	00	FDF5
1866	207D	00	FDF5
1866	207E	00	FDF5
1866	207F	00	FDF5
1866	2080	00	FDF5
1866	2081	00	FDF5
1866	2082	00	FDF5
1866	2083	00	FDF5
1866	2084	00	FDF5
1866	2085	00	FDF5
1866	2086	00	FDF5
1866	2087	00	FDF5
1866	2088	00	FDF5
1866	2089	00	FDF5
1866	208A	00	FDF5
1866	208B	00	FDF5
1866	208C	00	FDF5
1866	208D	00	FDF5
1866	208E	00	FDF5
1866	208F	00	FDF5
1866	2090	00	FDF5
1866	2091	00	FDF5
1866	2092	00	FDF5
1866	2093	00	FDF5
1866	2094	00	FDF5
1866	2095	00	FDF5
1866	2096	00	FDF5
1866	2097	00	FDF5
1866	2098	00	FDF5
1866	2099	00	FDF5
1866	209A	00	FDF5
1866	209B	00	FDF5
1866	209C	00	FDF5
1866	209D	00	FDF5
1866	209E	00	FDF5
1866	209F	00	FDF5
1866	20A0	00	FDF5
1866	20A1	00	FDF5
1866	20A2	00	FDF5
1866	20A3	00	FDF5
1866	20A4	00	FDF5
1866	20A5	00	FDF5
1866	20A6	00	FDF5
1866	20A7	00	FDF5
1866	20A8	00	FDF5
1866	20A9	00	FDF5
1866	20AA	00	FDF5
1866	20AB	00	FDF5
1866	20AC	00	FDF5
1866	20AD	00	FDF5
1866	20AE	00	FDF5
1866	20AF	00	FDF5
1866	20B0	00	FDF5
1866	20B1	00	FDF5
1866	20B2	00	FDF5
1866	20B3	00	FDF5
1866	20B4	00	FDF5
1866	20B5	00	FDF5
1866	20B6	00	FDF5
1866	20B7	00	FDF5
1866	20B8	00	FDF5
1866	20B9	00	FDF5
1866	20BA	00	FDF5
1866	20BB	00	FDF5
1866	20BC	00	FDF5
1866	20BD	00	FDF5
1866	20BE	00	FDF5
1866	20BF	00	FDF5
1866	20C0	00	FDF5
1866	20C1	00	FDF5
1866	20C2	00	FDF5
1866	20C3	00	FDF5
1866	20C4	00	FDF5
1866	20C5	00	FDF5
1866	20C6	00	FDF5
1866	20C7	00	FDF5
1866	20C8	00	FDF5
1866	20C9	00	FDF5
1866	20CA	00	FDF5
1866	20CB	00	FDF5
1866	20CC	00	FDF5
1866	20CD	00	FDF5
1866	20CE	00	FDF5
1866	20CF	00	FDF5
1866	20D0	00	FDF5
1866	20D1	00	FDF5
1866	20D2	00	FDF5
1866	20D3	00	FDF5
1866	20D4	00	FDF5
1866	20D5	00	FDF5
1866	20D6	00	FDF5
1866	20D7	00	FDF5
1866	20D8	00	FDF5
1866	20D9	00	FDF5
1866	20DA	00	FDF5
1866	20DB	00	FDF5
1866	20DC	00	FDF5
1866	20DD	00	FDF5
1866	20DE	00	FDF5
1866	20DF	00	FDF5
1866	20E0	00	FDF5
1866	20E1	00	FDF5
1866	20E2	00	FDF5
1866	20E3	00	FDF5
1866	20E4	00	FDF5
1866	20E5	00	FDF5
1866	20E6	00	FDF5
1866	20E7	00	FDF5
1866	20E8	00	FDF5
1866	20E9	00	FDF5
1866	20EA	00	FDF5
1866	20EB	00	FDF5
1866	20EC	00	FDF5
1866	20ED	00	FDF5
1866	20EE	00	FDF5
1866	20EF	00	FDF5
1866	20F0	00	FDF5
1866	20F1	00	FDF5
1866	20F2	00	FDF5
1866	20F3	00	FDF5
1866	20F4	00	FDF5
1866	20F5	00	FDF5
1866	20F6	00	FDF5
1866	20F7	00	FDF5
1866	20F8	00	FDF5
1866	20F9	00	FDF5
1866	20FA	00	FDF5
1866	20FB	00	FDF5
1866	20FC	00	FDF5
1866	20FD	00	FDF5
1866	20FE	00	FDF5
1866	20FF	00	FDF5
1866	2100	00	FDF5
1866	2101	00	FDF5
1866	2102	00	FDF5
1866	2103	00	FDF5
1866	2104	00	FDF5
1866	2105	00	FDF5
1866	2106	00	FDF5
1866	2107	00	FDF5
1866	2108	00	FDF5
1866	2109	00	FDF5
1866	210A	00	FDF5
1866	210B	00	FDF5
1866	210C	00	FDF5
1866	210D	00	FDF5
1866	210E	00	FDF5
1866	210F	00	FDF5
1866	2110	00	FDF5
1866	2111	00	FDF5
1866	2112	00	FDF5
1866	2113	00	FDF5
1866	2114	00	FDF5
1866	2115	00	FDF5
1866	2116	00	FDF5
1866	2117	00	FDF5
1866	2118	00	FDF5
1866	2119	00	FDF5
1866	211A	00	FDF5
1866	211B	00	FDF5
1866	211C	00	FDF5
1866	211D	00	FDF5
1866	211E	00	FDF5
1866	211F	00	FDF5
1866	2120	00	FDF5
1866	2121	00	FDF5
1866	2122	00	FDF5
1866	2123	00	FDF5
1866	2124	00	FDF5
1866	2125	00	FDF5
1866	2126	00	FDF5
1866	2127	00	FDF5
1866	2128	00	FDF5
1866	2129	00	FDF5
1866	212A	00	FDF5
1866	212B	00	FDF5
1866	212C	00	FDF5
1866	212D	00	FDF5
1866	212E	00	FDF5
1866	212F	00	FDF5
1866	2130	00	FDF5
1866	2131	00	FDF5
1866	2132	00	FDF5
1866	2133	00	FDF5
1866	2134	00	FDF5
1866	2135	00	FDF5
1866	2136	00	FDF5
1866	2137	00	FDF5
1866	2138	00	FDF5
1866	2139	00	FDF5
1866	213A	00	FDF5
1866	213B	00	FDF5
1866	213C	00	FDF5
1866	213D	00	FDF5
1866	213E	00	FDF5
1866	213F	00	FDF5
1866	2140	00	FDF5
1866	2141	00	FDF5
1866	2142	00	FDF5
1866	2143	00	FDF5
1866	2144	00	FDF5
1866	2145	00	FDF5
1866	2146	00	FDF5
1866	2147	00	FDF5
1866	2148	00	FDF5
1866	2149	00	FDF5
1866	214A	00	FDF5
1866	214B	00	FDF5
1866	214C	00	FDF5
1866	214D	00	FDF5
1866	214E	00	FDF5
1866	214F	00	FDF5
1866	2150	00	FDF5
1866	2151	00	FDF5
1866	2152	00	FDF5
1866	2153	00	FDF5
1866	2154	00	FDF5
1866	2155	00	FDF5
1866	2156	00	FDF5
1866	2157	00	FDF5
1866	2158	00	FDF5
1866	2159	00	FDF5
1866	215A	00	FDF5
1866	215B	00	FDF5
1866	215C	00	FDF5
1866	215D	00	FDF5
1866	215E	00	FDF5
1866	215F	00	FDF5
1866	2160	00	FDF5
1866	2161	00	FDF5
1866	2162	00	FDF5
1866	2163	00	FDF5
1866	2164	00	FDF5
1866	2165	00	FDF5
1866	2166	00	FDF5
1866	2167	00	FDF5
1866	2168	00	FDF5
1866	2169	00	FDF5
1866	216A	00	FDF5
1866	216B	00	FDF5
1866	216C	00	FDF5
1866	216D	00	FDF5
1866	216E	00	FDF5
1866	216F	00	FDF5
1866	2170	00	FDF5
1866	2171	00	FDF5
1866	2172	00	FDF5
1866	2173	00	FDF5
1866	2174	00	FDF5
1866	2175	00	FDF5
1866	2176	00	FDF5
1866	2177	00	FDF5
1866	2178	00	FDF5
1866	2179	00	FDF5
1866	217A	00	FDF5
1866	217B	00	FDF5
1866	217C	00	FDF5
1866	217D	00	FDF5
1866	217E	00	FDF5
1866	217F	00	FDF5
1866	2180	00	FDF5
1866	2181	00	FDF5
1866	2182	00	FDF5
1866	2183	00	FDF5
1866	2184	00	FDF5
1866	2185	00	FDF5
1866	2186	00	FDF5
1866	2187	00	FDF5
1866	2188	00	FDF5
1866	2189	00	FDF5
1866	218A	00	FDF5
1866	218B	00	FDF5
1866	218C	00	FDF5
1866	218D	00	FDF5
1866	218E	00	FDF5
1866	218F	00	FDF5
1866	2190	00	FDF5
1866	2191	00	FDF5
1866	2192	00	FDF5
1866	2193	00	FDF5
1866	2194	00	FDF5
1866	2195	00	FDF5
1866	2196	00	FDF5
1866	2197	00	FDF5
1866	2198	00	FDF5
1866	2199	00	FDF5
1866	219A	00	FDF5
1866	219B	00	FDF5
1866	219C	00	FDF5
1866	219D	00	FDF5
1866	219E	00	FDF5
1866	219F	00	FDF5
1866	21A0	00	FDF5
1866	21A1	00	FDF5
1866	21A2	00	FDF5
1866	21A3	00	FDF5
1866	21A4	00	FDF5
1866	21A5	00	FDF5
1866	21A6	00	FDF5
1866	21A7	00	FDF5
1866	21A8	00	FDF5
1866	21A9	00	FDF5
1866	21AA	00	FDF5
1866	21AB	00	FDF5
1866	21AC	00	FDF5
1866	21AD	00	FDF5
1866	21AE	00	FDF5
1866	21AF	00	FDF5
1866	21B0	00	FDF5
1866	21B1	00	FDF5
1866	21B2	00	FDF5
1866	21B3	00	FDF5
1866	21B4	00	FDF5
1866	21B5	00	FDF5
1866	21B6	00	FDF5
1866	21B7	00	FDF5
1866	21B8	00	FDF5
1866	21B9	00	FDF5
1866	21BA	00	FDF5
1866	21BB	00	FDF5
1866	21BC	00	FDF5
1866	21BD	00	FDF5
1866	21BE	00	FDF5
1866	21BF	00	FDF5
1866	21C0	00	FDF5
1866	21C1	00	FDF5
1866	21C2	00	FDF5
1866	21C3	00	FDF5
1866	21C4	00	FDF5
1866	21C5	00	FDF5
1866	21C6	00	FDF5
1866	21C7	00	FDF5
1866	21C8	00	FDF5
1866	21C9	00	FDF5
1866	21CA	00	FDF5
1866	21CB	00	FDF5
1866	21CC	00	FDF5
1866	21CD	00	FDF5
1866	21CE	00	FDF5
1866	21CF	00	FDF5
1866	21D0	00	FDF5
1866	21D1	00	FDF5
1866	21D2	00	FDF5
1866	21D3	00	FDF5
1866	21D4	00	FDF5
1866	21D5	00	FDF5
1866	21D6	00	FDF5
1866	21D7	00	FDF5
1866	21D8	00	FDF5
1866	21D9	00	FDF5
1866	21DA	00	FDF5
1866	21DB	00	FDF5
1866	21DC	00	FDF5
1866	21DD	00	FDF5
1866	21DE	00	FDF5
1866	21DF	00	FDF5
1866	21E0	00	FDF5
1866	21E1	00	FDF5
1866	21E2	00	FDF5
1866	21E3	00	FDF5
1866	21E4	00	FDF5
1866	21E5	00	FDF5
1866	21E6	00	FDF5
1866	21E7	00	FDF5
1866	21E8	00	FDF5
1866	21E9	00	FDF5
1866	21EA	00	FDF5
1866	21EB	00	FDF5
1866	21EC	00	FDF5
1866	21ED	00	FDF5
1866	21EE	00	FDF5
1866	21EF	00	FDF5
1866	21F0	00	FDF5
1866	21F1	00	FDF5
1866	21F2	00	FDF5
1866	21F3	00	FDF5
1866	21F4	00	FDF5
1866	21F5	00	FDF5
1866	21F6	00	FDF5
1866	21F7	00	FDF5
1866	21F8	00	FDF5
1866	21F9	00	FDF5
1866	21FA	00	FDF5
1866	21FB	00	FDF5
1866	21FC	00	FDF5
1866	21FD	00	FDF5
1866	21FE	00	FDF5
1866	21FF	00	FDF5
1866	2200	00	FDF5
1866	2201	00	FDF5
1866	2202	00	FDF5
1866	2203	00	FDF5
1866	2204	00	FDF5
1866	2205	00	FDF5
1866	2206	00	FDF5
1866	2207	00	FDF5
1866	2208	00	FDF5
1866	2209	00	FDF5
1866	220A	00	FDF5
1866	220B	00	FDF5
1866	220C	00	FDF5
1866	220D	00	FDF5
1866	220E	00	FDF5
1866	220F	00	FDF5
1866	2210	00	FDF5
1866	2211	00	FDF5
1866	2212	00	FDF5
1866	2213	00	FDF5
1866	2214	00	FDF5
1866	2215	00	FDF5
1866	2216	00	FDF5
1866	2217	00	FDF5
1866	2218	00	FDF5
1866	2219	00	FDF5
1866	221A	00	FDF5
1866	221B	00	FDF5
1866	221C	00	FDF5
1866	221D	00	FDF5
1866	221E	00	FDF5
1866	221F	00	FDF5
1866	2220	00	FDF5
1866	2221	00	FDF5
1866	2222	00	FDF5
1866	2223	00	FDF5
1866	2224	00	FDF5
1866	2225	00	FDF5
1866	2226	00	FDF5
1866	2227	00	FDF5
1866	2228	00	FDF5
1866	2229	00	FDF5
1866	222A	00	FDF5
1866	222B	00	FDF5
1866	222C	00	FDF5
1866	222D	00	FDF5
1866	222E	00	FDF5
1866	222F	00	FDF5
1866	2230	00	FDF5
1866	2231	00	FDF5
1866	2232	00	FDF5
1866	2233	00	FDF5
1866	2234	00	FDF5
1866	2235	00	FDF5
1866	2236	00	FDF5
1866	2237	00	FDF5
1866	2238	00	FDF5
1866	2239	00	FDF5
1866	223A	00	FDF5
1866	223B	00	FDF5
1866	223C	00	FDF5
1866	223D	00	FDF5
1866	223E	00	FDF5
1866	223F	00	FDF5
1866	2240	00	FDF5
1866	2241	00	FDF5
1866	2242	00	FDF5
1866	2243	00	FDF5
1866	2244	00	FDF5
1866	2245	00	FDF5
1866	2246	00	FDF5
1866	2247	00	FDF5
1866	2248	00	FDF5
1866	2249	00	FDF5
1866	224A	00	FDF5
1866	224B	00	FDF5
1866	224C	00	FDF5
1866	224D	00	FDF5
1866	224E	00	FDF5
1866	224F	00	FDF5
1866	2250	00	FDF5
1866	2251	00	FDF5
1866	2252	00	FDF5
1866	2253	00	FDF5
1866	2254	00	FDF5
1866	2255	00	FDF5
1866	2256	00	FDF5
1866	2257	00	FDF5
1866	2258	00	FDF5
1866	2259	00	FDF5
1866	225A	00	FDF5
1866	225B	00	FDF5
1866	225C	00	FDF5
1866	225D	00	FDF5
1866	225E	00	FDF5
1866	225F	00	FDF5
1866	2260	00	FDF5
1866	2261	00	FDF5
1866	2262	00	FDF5
1866	2263	00	FDF5
1866	2264	00	FDF5
1866	2265	00	FDF5
1866	2266	00	FDF5
1866	2267	00	FDF5
1866	2268	00	FDF5
1866	2269	00	FDF5
1866	226A	00	FDF5
1866	226B	00	FDF5
1866	226C	00	FDF5
1866	226D	00	FDF5
1866	226E	00	FDF5
1866	226F	00	FDF5
1866	2270	00	FDF5
1866	2271	00	FDF5
1866	2272	00	FDF5
1866	2273	00	FDF5
1866	2274	00	FDF5
1866	2275	00	FDF5
1866	2276	00	FDF5
1866	2277	00	FDF5
1866	2278	00	FDF5
1866	2279	00	FDF5
1866	227A	00	FDF5
1866	227B	00	FDF5
1866	227C	00	FDF5
1866	227D	00	FDF5
1866	227E	00	FDF5
1866	227F	00	FDF5
1866	2280	00	FDF5
1866	2281	00	FDF5
1866	2282	00	FDF5
1866	2283	00	FDF5
1866	2284	00	FDF5
1866	2285	00	FDF5
1866	2286	00	FDF5
1866	2287	00	FDF5
1866	2288	00	FDF5
1866	2289	00	FDF5
1866	228A	00	FDF5
1866	228B	00	FDF5
1866	228C	00	FDF5
1866	228D	00	FDF5
1866	228E	00	FDF5
1866	228F	00	FDF5
1866	2290	00	FDF5
1866	2291	00	FDF5
1866	2292	00	FDF5
1866	2293	00	FDF5
1866	2294	00	FDF5
1866	2295	00	FDF5
1866	2296	00	FDF5
1866	2297	00	FDF5
1866	2298	00	FDF5
1866	2299	00	FDF5
1866	229A	00	FDF5
1866	229B	00	FDF5
1866	229C	00	FDF5
1866	229D	00	FDF5
1866	229E	00	FDF5
1866	229F	00	FDF5
1866	22A0	00	FDF5
1866	22A1	00	FDF5
1866	22A2	00	FDF5
1866	22A3	00	FDF5
1866	22A4	00	FDF5
1866	22A5	00	FDF5
1866	22A6	00	FDF5
1866	22A7	00	FDF5
1866	22A8	00	FDF5
1866	22A9	00	FDF5
1866	22AA	00	FDF5
1866	22AB	00	FDF5
1866	22AC	00	FDF5
1866	22AD	00	FDF5
1866	22AE	00	FDF5
1866	22AF	00	FDF5
1866	22B0	00	FDF5
1866	22B1	00	FDF5
1866	22B2	00	FDF5
1866	22B3	00	FDF5
1866	22B4	00	FDF5
1866	22B5	00	FDF5
1866	22B6	00	FDF5
1866	22B7	00	FDF5
1866	22B8	00	FDF5
1866	22B9	00	FDF5
